Date,Open,High,Low,Close,Adj Close,Volume
2021-05-24,15211.349609,15256.250000,15145.450195,15197.700195,15197.700195,579800
2021-05-25,15291.750000,15293.849609,15163.400391,15208.450195,15208.450195,441500
2021-05-26,15257.049805,15319.900391,15194.950195,15301.450195,15301.450195,384000
2021-05-27,15323.950195,15384.549805,15272.500000,15337.849609,15337.849609,0
2021-05-28,15421.200195,15469.650391,15394.750000,15435.650391,15435.650391,468100
2021-05-31,15437.750000,15606.349609,15374.000000,15582.799805,15582.799805,436000
2021-06-01,15629.650391,15660.750000,15528.299805,15574.849609,15574.849609,409600
2021-06-02,15520.349609,15597.450195,15459.849609,15576.200195,15576.200195,428600
2021-06-03,15655.549805,15705.099609,15611.000000,15690.349609,15690.349609,410200
2021-06-04,15712.500000,15733.599609,15622.349609,15670.250000,15670.250000,414200
2021-06-07,15725.099609,15773.450195,15678.099609,15751.650391,15751.650391,394000
2021-06-08,15773.900391,15778.799805,15680.000000,15740.099609,15740.099609,378200
2021-06-09,15766.299805,15800.450195,15566.900391,15635.349609,15635.349609,457900
2021-06-10,15692.099609,15751.250000,15648.500000,15737.750000,15737.750000,298300
2021-06-11,15796.450195,15835.549805,15749.799805,15799.349609,15799.349609,363000
2021-06-14,15791.400391,15823.049805,15606.500000,15811.849609,15811.849609,392900
2021-06-15,15866.950195,15901.599609,15842.400391,15869.250000,15869.250000,323300
2021-06-16,15847.500000,15880.849609,15742.599609,15767.549805,15767.549805,340200
2021-06-17,15648.299805,15769.349609,15616.750000,15691.400391,15691.400391,357600
2021-06-18,15756.500000,15761.500000,15450.900391,15683.349609,15683.349609,640800
2021-06-21,15525.849609,15765.150391,15505.650391,15746.500000,15746.500000,351500
2021-06-22,15840.500000,15895.750000,15752.099609,15772.750000,15772.750000,322200
2021-06-23,15862.799805,15862.950195,15673.950195,15686.950195,15686.950195,287500
2021-06-24,15737.299805,15821.400391,15702.700195,15790.450195,15790.450195,316700
2021-06-25,15839.349609,15870.799805,15772.299805,15860.349609,15860.349609,314600
2021-06-28,15915.349609,15915.650391,15792.150391,15814.700195,15814.700195,255100
2021-06-29,15807.500000,15835.900391,15724.049805,15748.450195,15748.450195,360300
2021-06-30,15776.900391,15839.099609,15708.750000,15721.500000,15721.500000,262400
2021-07-01,15755.049805,15755.549805,15667.049805,15680.000000,15680.000000,224900
2021-07-02,15705.849609,15738.349609,15635.950195,15722.200195,15722.200195,254800
2021-07-05,15793.400391,15845.950195,15762.049805,15834.349609,15834.349609,207000
2021-07-06,15813.750000,15914.200195,15801.000000,15818.250000,15818.250000,391400
2021-07-07,15819.599609,15893.549805,15779.700195,15879.650391,15879.650391,329300
2021-07-08,15855.400391,15885.750000,15682.900391,15727.900391,15727.900391,307900
2021-07-09,15688.250000,15730.849609,15632.750000,15689.799805,15689.799805,243200
2021-07-12,15766.799805,15789.200195,15644.750000,15692.599609,15692.599609,216300
2021-07-13,15794.000000,15820.799805,15744.599609,15812.349609,15812.349609,246700
2021-07-14,15808.700195,15877.349609,15764.200195,15853.950195,15853.950195,0
2021-07-15,15872.150391,15952.349609,15855.000000,15924.200195,15924.200195,284900
2021-07-16,15958.349609,15962.250000,15882.599609,15923.400391,15923.400391,276300
2021-07-19,15754.500000,15836.900391,15707.500000,15752.400391,15752.400391,242100
2021-07-20,15703.950195,15728.450195,15578.549805,15632.099609,15632.099609,274300
2021-07-22,15736.599609,15834.799805,15726.400391,15824.049805,15824.049805,265300
2021-07-23,15856.799805,15899.799805,15768.400391,15856.049805,15856.049805,294100
2021-07-26,15849.299805,15893.349609,15797.000000,15824.450195,15824.450195,267100
2021-07-27,15860.500000,15881.549805,15701.000000,15746.450195,15746.450195,311000
2021-07-28,15761.549805,15767.500000,15513.450195,15709.400391,15709.400391,318600
2021-07-29,15762.700195,15817.349609,15737.799805,15778.450195,15778.450195,401600
2021-07-30,15800.599609,15862.799805,15744.849609,15763.049805,15763.049805,400000
2021-08-02,15874.900391,15892.900391,15834.650391,15885.150391,15885.150391,244800
2021-08-03,15951.549805,16146.900391,15914.349609,16130.750000,16130.750000,341300
2021-08-04,16195.250000,16290.200195,16176.150391,16258.799805,16258.799805,427300
